name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Ibrahima Diallo,0,0,3,0,1.5,565,56,0,0,0.7,1.0,2020-10-25T14:00:00Z,4,11,0,0,0,0,6,0,886,0,2,4.0,1,318,457,139,45,True,0,TLPRHM,240143,3,45,20
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,440,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,43,0,0,0,0,6,0,12783,1,1,0.0,0,-2845,35,2880,62,True,0,ANTRSNFLPKMSPRR,101537,3,61,21
Raheem Sterling,0,0,1,0,2.1,276,57,1,0,3.5,5.6,2020-10-24T11:30:00Z,90,21,0,0,0,0,6,0,557608,1,1,27.0,2,100619,138478,37859,116,False,0,RHMSTRLNK,103955,3,109,43
Juan Mata,0,0,10,0,38.9,290,55,0,0,5.9,9.0,2020-10-24T16:30:00Z,57,8,0,0,0,0,6,0,10093,0,0,11.0,1,937,1741,804,59,True,0,JNMT,43670,3,58,1
Aaron Connolly,0,0,0,0,0.0,78,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,35,0,0,0,0,6,0,50818,1,1,0.0,0,2053,9519,7466,55,True,0,ARNKNL,233425,4,52,36
Oliver Norwood,0,0,0,0,0.0,349,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,14,0,0,0,0,6,0,17441,1,2,0.0,0,-2164,460,2624,48,False,0,NRTLFR,79934,3,45,49
Wilfried Zaha,1,3,43,0,47.3,141,53,1,1,22.3,66.4,2020-10-24T14:00:00Z,90,54,0,0,0,0,6,0,1541444,2,1,109.0,13,133920,240498,106578,72,False,0,ALFRTSH,82403,3,71,31
Bailey Peacock-Farrell,0,0,0,0,0.0,99,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,6,0,0,0,0,6,0,104014,1,0,0.0,0,-4337,1221,5558,40,True,0,PLFRLPKK,220037,1,40,90
Ryan Fraser,0,0,6,1,1.2,507,58,0,0,0.6,4.4,2020-10-25T16:30:00Z,77,39,0,0,0,0,6,0,24667,1,1,0.0,3,-3509,450,3959,58,False,0,FRSRRN,90105,3,56,4
Anthony Driscoll-Glennon,0,0,0,0,0.0,536,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,6,0,0,0,0,6,0,4625,1,0,0.0,0,106,434,328,40,True,0,AN0NTRSKLKLNN,195471,2,39,90
Cengiz Ãnder,1,0,16,0,11.3,541,49,0,0,3.5,20.0,2020-10-25T19:15:00Z,15,3,0,0,0,0,6,0,3301,1,0,4.0,4,-593,300,893,60,False,0,ANTRSNJS,228798,3,57,13
HÃ©lder Wander Sousa de Azevedo e Costa,1,0,19,1,42.7,205,50,0,0,11.4,29.6,2020-10-23T19:00:00Z,82,7,0,0,0,0,6,0,670292,3,0,42.0,6,-65296,33197,98493,57,False,0,ASFTKSTTLTRSSNTR,165808,3,50,2
Jean MichaÃ«l Seri,0,0,0,0,0.0,189,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,31,0,0,0,0,6,0,4596,2,1,0.0,0,-519,411,930,47,True,0,JNMXLSR,170271,3,46,54
RaÃºl JimÃ©nez,0,3,33,0,25.8,460,58,1,1,9.3,39.2,2020-10-25T16:30:00Z,90,4,0,0,0,0,6,0,1439521,1,1,28.0,9,-115095,64980,180075,85,True,0,JMNSRL,102057,4,81,39
Oskar Buur,0,0,0,0,0.0,467,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,4,0,0,0,0,6,0,188685,1,1,0.0,0,-7783,7562,15345,40,True,0,PRSKR,179456,2,39,39
Kieran Tierney,0,0,13,0,31.3,17,49,1,0,4.8,10.8,2020-10-25T19:15:00Z,80,13,0,0,0,0,6,0,400394,1,0,6.0,2,-17548,7930,25478,54,True,0,KRNTRN,192895,2,52,3
JosÃ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,8,0,0,0,0,6,0,2792,0,0,0.0,0,-277,14,291,49,True,0,TLTTKJSTKSR,216051,2,48,1
James Bree,0,0,0,0,0.0,43,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,2,0,0,0,0,6,0,550,3,0,0.0,0,-23,17,40,45,True,0,PRJMS,184386,2,45,7
Branislav Ivanovic,0,0,12,0,0.4,530,51,1,0,1.4,13.6,2020-10-26T17:30:00Z,90,36,0,0,0,0,6,0,8585,1,1,0.0,2,2243,2870,627,45,False,0,PRNLFFNFK,41135,2,44,35
Dennis Praet,0,0,5,0,4.3,225,49,0,0,0.9,4.4,2020-10-25T19:15:00Z,59,3,0,0,0,0,6,0,33675,1,0,0.0,1,-4759,1330,6089,55,False,0,TNSPRT,106837,3,52,13
Max Lowe,0,0,0,0,0.0,511,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,14,0,0,0,0,6,0,4376,1,2,0.0,0,-424,33,457,44,False,0,LMKS,155197,2,42,49
Brandon Williams,0,0,0,0,0.0,318,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,8,0,0,0,0,6,0,68037,0,0,0.0,0,-6392,791,7183,44,True,0,PRNTNLMS,232937,2,42,1
Neal Maupay,0,0,-1,0,2.8,68,51,1,0,3.3,6.8,2020-10-26T17:30:00Z,90,35,0,0,0,0,6,0,525930,1,1,23.0,2,71716,127443,55727,66,True,0,MPNL,115382,4,58,36
Moise Kean,0,0,0,0,0.0,169,56,0,0,0.0,0.0,2020-10-25T14:00:00Z,0,20,0,0,0,0,6,0,18936,0,2,0.0,0,-2342,75,2417,58,False,0,KNMS,242058,4,57,11
Aymeric Laporte,0,0,0,0,0.0,280,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,21,0,0,0,0,6,0,187709,1,1,0.0,0,-28209,3381,31590,60,False,0,AMRKLPRT,146941,2,60,43
Zack Steffen,0,0,0,0,0.0,538,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,21,0,0,0,0,6,0,1519,1,1,0.0,0,-27,105,132,45,False,0,STFNSK,164484,1,44,43
Fabricio Agosto RamÃ­rez,0,0,0,0,0.0,171,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,31,0,0,0,0,6,0,131773,2,1,0.0,0,-101,4087,4188,40,True,0,AKSTFPRSRMRS,40559,1,39,54
Mark Noble,0,0,0,0,0.0,427,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,43,0,0,0,0,6,0,53146,1,1,0.0,0,-7471,876,8347,48,True,0,MRKNPL,18073,3,45,21
Bernardo Mota Veiga de Carvalho e Silva,0,0,6,0,4.8,281,57,1,0,1.1,3.8,2020-10-24T11:30:00Z,67,21,0,0,0,0,6,0,44862,1,1,2.0,2,5715,10187,4472,74,False,0,PRNRTKRFLTMTSLFFK,165809,3,74,43
Jordan Henderson,0,0,24,0,26.3,244,54,1,0,6.4,27.2,2020-10-24T19:00:00Z,90,49,0,0,0,0,6,0,88873,1,2,10.0,2,1611,6510,4899,54,True,0,HNTRSNJRTN,56979,3,54,14
Curtis Jones,0,0,0,0,0.0,263,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,49,0,0,0,0,6,0,37040,1,2,0.0,0,3968,8196,4228,44,True,0,KRTSJNS,206915,3,44,14
