name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,code,position,init_price,team_code
Aaron_Cresswell_402,0,0,7,0,0.0,402,95,1,0,1.4,14.0,2018-10-27T16:30:00Z,15,13,0,0,0,0,10,0,39203,1,1,0.0,1,-997,182,1179,51,False,0,ARNKRSL,55459.0,2.0,50.0,21.0
Aaron_Lennon_83,0,0,0,0,0.0,83,92,0,0,0.0,0.0,2018-10-28T13:30:00Z,0,8,0,0,0,0,10,0,82007,4,0,0.0,0,-15059,2954,18013,50,True,0,ARNLNN,17349.0,3.0,49.0,90.0
Aaron_Mooy_199,0,0,11,0,53.2,199,100,3,0,11.8,20.6,2018-10-27T14:00:00Z,90,57,0,0,0,0,10,0,89246,0,3,44.0,1,-3028,597,3625,52,False,1,ARNM,74471.0,3.0,50.0,38.0
Aaron_Ramsey_14,0,0,1,0,0.3,14,93,1,0,0.0,0.0,2018-10-28T13:30:00Z,12,31,0,0,0,0,10,0,121361,2,2,0.0,1,-24192,8857,33049,74,False,0,ARNRMS,41792.0,3.0,71.0,3.0
Aaron_Wan-Bissaka_145,0,0,13,0,1.6,145,93,2,0,3.4,26.8,2018-10-28T13:30:00Z,90,3,0,0,0,0,10,0,1675595,2,2,6.0,1,-45677,15520,61197,43,True,0,ARNPSKN,214590.0,2.0,46.0,31.0
Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,100,0,0,0.0,0.0,2018-10-27T14:00:00Z,0,57,0,0,0,0,10,0,3486,0,3,0.0,0,198,436,238,43,False,0,APTLMTSPR,246878.0,3.0,43.0,38.0
Abdoulaye_DoucourÃ©_390,0,0,9,1,14.3,390,100,0,0,3.2,16.0,2018-10-27T14:00:00Z,90,97,0,0,0,0,10,0,109395,0,3,2.0,3,26445,29856,3411,59,True,0,APTLTKR,121599.0,3.0,58.0,57.0
Aboubakar_Kamara_189,0,0,3,0,5.6,189,94,3,0,2.1,0.0,2018-10-27T14:00:00Z,90,98,0,0,0,0,10,0,435795,3,0,19.0,1,-10856,12264,23120,44,True,1,APPKRKMR,197030.0,4.0,45.0,54.0
Adama_Diakhaby_471,0,0,0,0,0.0,471,100,0,0,0.0,0.0,2018-10-27T14:00:00Z,0,57,0,0,0,0,10,0,1311,0,3,0.0,0,-51,46,97,47,False,0,ATMTKP,233497.0,3.0,45.0,38.0
Adama_TraorÃ©_500,0,0,7,0,16.3,500,91,1,0,3.3,8.0,2018-10-27T14:00:00Z,60,36,0,0,0,0,10,0,25761,0,1,9.0,2,-2980,267,3247,55,False,0,ATMTRR,159533.0,3.0,51.0,39.0
Adam_Lallana_250,0,0,11,1,14.3,250,96,0,0,5.7,7.0,2018-10-27T14:00:00Z,60,99,0,0,0,0,10,0,42848,1,4,36.0,3,-139,268,407,69,True,0,ATMLLN,39155.0,3.0,69.0,14.0
Adam_Masina_386,1,0,30,1,19.8,386,100,0,0,5.3,33.6,2018-10-27T14:00:00Z,90,97,0,0,0,0,10,0,4172,0,3,0.0,8,748,908,160,43,True,1,ATMMSN,155651.0,2.0,43.0,57.0
Adam_Smith_29,0,0,24,1,3.8,29,94,0,0,1.8,8.6,2018-10-27T14:00:00Z,90,54,0,0,0,0,10,0,52983,3,0,6.0,6,2508,4628,2120,45,False,0,ATMSM0,54469.0,2.0,43.0,91.0
Ademola_Lookman_170,0,0,1,0,1.3,170,97,0,0,0.3,0.6,2018-10-28T16:00:00Z,28,1,0,0,0,0,10,0,5599,1,2,1.0,1,13,171,158,51,False,0,ATMLLKMN,219352.0,3.0,49.0,11.0
Adrian_Mariappa_382,0,0,26,1,0.4,382,100,0,0,1.9,17.0,2018-10-27T14:00:00Z,90,97,0,0,0,0,10,0,8198,0,3,2.0,6,1530,1915,385,42,True,0,ATRNMRP,20145.0,2.0,42.0,57.0
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,95,0,0,0.0,0.0,2018-10-27T16:30:00Z,0,35,0,0,0,0,10,0,11229,1,1,0.0,0,-202,100,302,48,True,0,ATRNPRXTSPSXNSLF,46483.0,3.0,47.0,13.0
AdriÃ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,95,0,0,0.0,0.0,2018-10-27T16:30:00Z,0,13,0,0,0,0,10,0,21081,1,1,0.0,0,-369,77,446,44,False,0,ATRNKSTLTLMKLSN,60706.0,1.0,42.0,21.0
Ainsley_Maitland-Niles_20,0,0,0,0,0.0,20,93,0,0,0.0,0.0,2018-10-28T13:30:00Z,0,31,0,0,0,0,10,0,15092,2,2,0.0,0,-130,336,466,44,False,0,ANSLMTLNTNLS,154043.0,3.0,44.0,3.0
Alberto_Moreno_240,0,0,13,0,39.3,240,96,1,0,6.1,16.6,2018-10-27T14:00:00Z,90,99,0,0,0,0,10,0,16030,1,4,5.0,2,-239,175,414,42,True,0,ALPRTMRN,100059.0,2.0,41.0,14.0
Aleksandar_Mitrovic_480,0,0,7,0,4.3,480,94,3,0,1.5,5.2,2018-10-27T14:00:00Z,90,98,0,0,0,0,10,0,1544831,3,0,5.0,1,17090,86418,69328,69,True,1,ALKSNTRMTRFK,128389.0,4.0,63.0,54.0
Alexander_SÃ¸rloth_153,0,0,5,0,0.3,153,93,0,0,1.0,5.2,2018-10-28T13:30:00Z,26,3,0,0,0,0,10,0,11652,2,2,4.0,1,-729,150,879,48,True,0,ALKSNTRSRL0,143877.0,4.0,48.0,31.0
Alexandre_Lacazette_22,0,0,5,0,15.7,22,93,2,0,3.6,10.2,2018-10-28T13:30:00Z,90,31,0,0,0,0,10,0,908359,2,2,10.0,2,80343,136788,56445,98,False,0,ALKSNTRLKST,59966.0,4.0,94.0,3.0
Alexis_SÃ¡nchez_295,0,0,0,0,0.0,295,97,0,0,0.0,0.0,2018-10-28T16:00:00Z,0,11,0,0,0,0,10,0,83899,1,2,0.0,0,-10760,461,11221,100,True,0,ALKSSSNXS,37265.0,3.0,100.0,1.0
Alex_Iwobi_15,0,0,4,0,5.3,15,93,2,0,2.3,4.0,2018-10-28T13:30:00Z,90,31,0,0,0,0,10,0,71137,2,2,14.0,2,6200,10527,4327,55,False,0,ALKSP,153133.0,3.0,54.0,3.0
Alex_McCarthy_328,0,0,19,1,0.0,328,98,0,0,0.2,2.4,2018-10-27T14:00:00Z,90,4,0,0,0,0,10,0,216566,0,0,0.0,6,1629,5309,3680,45,True,0,ALKSMKR0,58376.0,1.0,43.0,20.0
Alex_Oxlade-Chamberlain_248,0,0,0,0,0.0,248,96,0,0,0.0,0.0,2018-10-27T14:00:00Z,0,99,0,0,0,0,10,0,2024,1,4,0.0,0,-24,30,54,64,True,0,ALKSXMPRLNKSLT,81880.0,3.0,64.0,14.0
