,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,55459.0,Aaron_Cresswell_402,0,0,0,0,0.0,402,60,0,0,0.0,0.0,2018-09-23T12:30:00Z,0,8,0,0,0,0,6,0,47881,0,0,0.0,0,-4342,117,4459,53,True,0,ARNKRSL,2.0,50.0,21.0,0
1,17349.0,Aaron_Lennon_83,1,2,38,1,28.7,83,53,0,1,14.8,61.8,2018-09-22T14:00:00Z,90,98,0,0,0,0,6,0,19756,0,4,57.0,13,-783,1651,2434,50,True,0,ARNLNN,3.0,49.0,90.0,1
2,74471.0,Aaron_Mooy_199,0,0,15,0,3.5,199,57,3,0,1.3,8.2,2018-09-22T14:00:00Z,90,13,0,0,0,0,6,0,115165,1,3,1.0,2,-11288,500,11788,53,False,0,ARNM,3.0,50.0,38.0,2
3,41792.0,Aaron_Ramsey_14,2,0,28,1,34.8,14,51,0,0,8.6,38.4,2018-09-23T15:00:00Z,79,11,0,0,0,0,6,0,67228,0,2,13.0,9,-738,6429,7167,74,True,0,ARNRMS,3.0,71.0,3.0,3
4,214590.0,Aaron_Wan-Bissaka_145,0,3,29,1,12.8,145,55,0,0,5.8,25.0,2018-09-22T14:00:00Z,90,4,0,0,0,0,6,0,1483934,0,0,20.0,9,162857,172819,9962,42,True,0,ARNPSKN,2.0,46.0,31.0,1
5,246878.0,Abdelhamid_Sabiri_205,0,0,0,0,0.0,205,57,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,13,0,0,0,0,6,0,3546,1,3,0.0,0,-193,133,326,44,False,0,APTLMTSPR,3.0,43.0,38.0,0
6,121599.0,Abdoulaye_DoucourÃÂ©_390,0,0,16,0,23.3,390,56,1,0,4.7,14.4,2018-09-22T11:30:00Z,90,54,0,0,0,0,6,0,94126,1,1,9.0,2,5811,12004,6193,59,False,0,APTLTKR,3.0,58.0,57.0,1
7,197030.0,Aboubakar_Kamara_189,0,0,0,0,0.0,189,56,0,0,0.0,0.0,2018-09-22T11:30:00Z,0,57,0,0,0,0,6,0,515049,1,1,0.0,0,-48360,11352,59712,45,True,0,APPKRKMR,4.0,45.0,54.0,0
8,233497.0,Adama_Diakhaby_471,0,0,-1,0,0.4,471,57,2,0,0.0,0.0,2018-09-22T14:00:00Z,33,13,0,0,0,0,6,0,1622,1,3,2.0,1,-180,53,233,48,False,0,ATMTKP,3.0,45.0,38.0,0
9,159533.0,Adama_TraorÃÂ©_500,0,0,3,0,0.0,500,59,0,0,3.3,8.2,2018-09-22T14:00:00Z,15,1,0,0,0,0,6,0,38209,1,1,25.0,1,-6030,2391,8421,55,False,0,ATMTRR,3.0,51.0,39.0,0
10,39155.0,Adam_Lallana_250,0,0,0,0,0.0,250,58,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,20,0,0,0,0,6,0,45901,0,3,0.0,0,-3408,33,3441,69,True,0,ATMLLN,3.0,69.0,14.0,0
11,155651.0,Adam_Masina_386,0,0,0,0,0.0,386,56,0,0,0.0,0.0,2018-09-22T11:30:00Z,0,54,0,0,0,0,6,0,3462,1,1,0.0,0,-116,109,225,43,False,0,ATMMSN,2.0,43.0,57.0,0
12,54469.0,Adam_Smith_29,0,0,11,0,3.5,29,53,2,0,2.5,17.4,2018-09-22T14:00:00Z,77,90,0,0,0,0,6,0,45164,0,4,4.0,1,9086,11828,2742,45,False,0,ATMSM0,2.0,43.0,91.0,2
13,219352.0,Ademola_Lookman_170,0,0,0,0,0.0,170,51,0,0,0.0,0.0,2018-09-23T15:00:00Z,0,3,0,0,0,0,6,0,6278,0,2,0.0,0,-522,69,591,52,False,0,ATMLLKMN,3.0,49.0,11.0,0
14,20145.0,Adrian_Mariappa_382,0,0,0,0,0.0,382,56,0,0,0.0,0.0,2018-09-22T11:30:00Z,0,54,0,0,0,0,6,0,6994,1,1,0.0,0,-391,178,569,43,False,0,ATRNMRP,2.0,42.0,57.0,0
15,46483.0,Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0.0,231,57,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,97,0,0,0,0,6,0,12280,1,3,0.0,0,-620,132,752,49,True,0,ATRNPRXTSPSXNSLF,3.0,47.0,13.0,0
16,60706.0,AdriÃÂ¡n_San Miguel del Castillo_399,0,0,0,0,0.0,399,60,0,0,0.0,0.0,2018-09-23T12:30:00Z,0,8,0,0,0,0,6,0,22890,0,0,0.0,0,-859,107,966,44,True,0,ATRNKSTLTLMKLSN,1.0,42.0,21.0,0
17,154043.0,Ainsley_Maitland-Niles_20,0,0,0,0,0.0,20,51,0,0,0.0,0.0,2018-09-23T15:00:00Z,0,11,0,0,0,0,6,0,16727,0,2,0.0,0,-1411,206,1617,44,True,0,ANSLMTLNTNLS,3.0,44.0,3.0,0
18,100059.0,Alberto_Moreno_240,0,0,0,0,0.0,240,58,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,20,0,0,0,0,6,0,17373,0,3,0.0,0,-835,205,1040,43,True,0,ALPRTMRN,2.0,41.0,14.0,0
19,128389.0,Aleksandar_Mitrovic_480,0,2,22,0,12.9,480,56,1,1,18.4,36.8,2018-09-22T11:30:00Z,90,57,0,0,0,0,6,0,1377459,1,1,134.0,8,187104,248323,61219,69,True,0,ALKSNTRMTRFK,4.0,63.0,54.0,1
20,143877.0,Alexander_SÃÂ¸rloth_153,0,0,2,0,1.4,153,55,0,0,0.3,1.2,2018-09-22T14:00:00Z,19,4,0,0,0,0,6,0,14245,0,0,0.0,1,-1331,462,1793,49,True,0,ALKSNTRSRL0,4.0,48.0,31.0,1
21,59966.0,Alexandre_Lacazette_22,0,2,33,1,3.9,22,51,0,1,7.1,41.6,2018-09-23T15:00:00Z,90,11,0,0,0,0,6,0,248909,0,2,25.0,8,30296,52457,22161,94,True,0,ALKSNTRLKST,4.0,94.0,3.0,5
22,37265.0,Alexis_SÃÂ¡nchez_295,0,0,12,0,25.4,295,59,1,0,6.8,15.2,2018-09-22T14:00:00Z,62,39,0,0,0,0,6,0,123878,1,1,27.0,2,-15063,3667,18730,102,True,0,ALKSSSNXS,3.0,100.0,1.0,0
23,153133.0,Alex_Iwobi_15,0,0,3,0,11.4,15,51,0,0,2.2,4.8,2018-09-23T15:00:00Z,21,11,0,0,0,0,6,0,64854,0,2,6.0,1,-15691,2025,17716,55,True,0,ALKSP,3.0,54.0,3.0,4
24,58376.0,Alex_McCarthy_328,0,0,13,0,0.0,328,58,3,0,0.6,6.0,2018-09-22T14:00:00Z,90,14,0,0,0,0,6,1,245886,0,3,0.0,1,-12165,6897,19062,45,False,0,ALKSMKR0,1.0,43.0,20.0,2
25,81880.0,Alex_Oxlade-Chamberlain_248,0,0,0,0,0.0,248,58,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,20,0,0,0,0,6,0,1856,0,3,0.0,0,-37,50,87,64,True,0,ALKSXMPRLNKSLT,3.0,64.0,14.0,0
26,106450.0,Alex_Pritchard_206,0,0,2,0,1.1,206,57,1,0,2.2,0.6,2018-09-22T14:00:00Z,18,13,0,0,0,0,6,0,2859,1,3,20.0,1,-387,30,417,49,False,0,ALKSPRXRT,3.0,48.0,38.0,2
27,45220.0,Alex_Smithies_89,0,0,0,0,0.0,89,54,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,43,0,0,0,0,6,0,5965,5,0,0.0,0,-241,82,323,44,True,0,ALKSSM0S,1.0,42.0,97.0,0
28,149266.0,Alfie_Mawson_487,0,0,1,0,0.1,487,56,1,0,0.9,9.0,2018-09-22T11:30:00Z,45,57,0,0,0,0,6,0,8906,1,1,0.0,0,-165,226,391,50,True,1,ALFMSN,2.0,47.0,54.0,0
29,175941.0,Alfie_Whiteman_538,0,0,0,0,0.0,538,52,0,0,0.0,0.0,2018-09-22T16:30:00Z,0,36,0,0,0,0,6,0,0,2,1,0.0,0,0,0,0,40,False,0,ALFTMN,1.0,40.0,6.0,0
30,165210.0,Alireza_Jahanbakhsh_476,0,0,4,0,10.6,476,52,1,0,1.5,3.0,2018-09-22T16:30:00Z,17,6,0,0,0,0,6,0,46650,2,1,1.0,1,-2125,80,2205,68,True,0,ALRSJHNPKX,3.0,67.0,36.0,1
31,116535.0,Alisson_Ramses Becker_468,0,0,22,1,0.0,468,58,0,0,1.2,12.4,2018-09-22T14:00:00Z,90,20,0,0,0,0,6,1,1071394,0,3,0.0,6,8203,36786,28583,56,True,0,ALSNPKRRMSS,1.0,59.0,14.0,3
32,39725.0,Anders_Lindegaard_485,0,0,0,0,0.0,485,53,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,98,0,0,0,0,6,0,7313,0,4,0.0,0,-258,61,319,45,True,0,ANTRSLNTKRT,1.0,43.0,90.0,0
33,59846.0,Ander_Herrera_299,0,0,0,0,0.0,299,59,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,39,0,0,0,0,6,0,7051,1,1,0.0,0,-888,54,942,50,True,0,ANTRRR,3.0,50.0,1.0,0
34,135363.0,Andreas_Christensen_119,0,0,0,0,0.0,119,60,0,0,0.0,0.0,2018-09-23T12:30:00Z,0,35,0,0,0,0,6,0,28771,0,0,0.0,0,-1915,168,2083,51,False,0,ANTRSXRSTNSN,2.0,50.0,8.0,0
35,156689.0,Andreas_Pereira_481,0,0,3,0,1.0,481,59,0,0,1.9,1.6,2018-09-22T14:00:00Z,15,39,0,0,0,0,6,0,15916,1,1,16.0,1,-2313,276,2589,48,True,0,ANTRSPRR,3.0,45.0,1.0,0
36,122798.0,Andrew_Robertson_247,0,1,24,1,6.8,247,58,0,0,2.9,16.2,2018-09-22T14:00:00Z,90,20,0,0,0,0,6,0,1475126,0,3,6.0,7,143142,170915,27773,62,True,0,ANTRRPRTSN,2.0,67.0,14.0,2
37,15237.0,Andrew_Surman_35,0,0,12,0,4.8,35,53,4,0,3.3,16.0,2018-09-22T14:00:00Z,90,90,0,0,0,0,6,0,12687,0,4,12.0,2,-2186,236,2422,49,False,0,ANTRSRMN,3.0,46.0,91.0,0
38,73426.0,Andre_Gray_395,0,0,21,0,1.9,395,56,1,1,9.3,38.4,2018-09-22T11:30:00Z,79,54,0,0,0,0,6,0,54771,1,1,53.0,6,15090,19906,4816,60,False,0,ANTRKR,4.0,59.0,57.0,2
39,56377.0,Andriy_Yarmolenko_453,0,0,12,1,24.2,453,60,0,0,3.8,5.0,2018-09-23T12:30:00Z,90,8,0,0,0,0,6,0,48413,0,0,9.0,3,14306,16996,2690,68,True,0,ANTRRMLNK,3.0,67.0,21.0,5
40,60252.0,Andros_Townsend_149,0,0,20,1,45.3,149,55,0,0,12.2,21.8,2018-09-22T14:00:00Z,90,4,0,0,0,0,6,0,81854,0,0,55.0,3,-7219,2465,9684,59,True,0,ANTRSTNSNT,3.0,56.0,31.0,1
41,120250.0,AndrÃÂ© Filipe_Tavares Gomes_508,0,0,0,0,0.0,508,51,0,0,0.0,0.0,2018-09-23T15:00:00Z,0,3,0,0,0,0,6,0,6090,0,2,0.0,0,-665,39,704,54,False,0,ANTRFLPKMSTFRS,3.0,54.0,11.0,0
42,203325.0,AndrÃÂ©-Frank_Zambo Anguissa_512,0,0,5,0,11.0,512,56,0,0,1.8,5.8,2018-09-22T11:30:00Z,26,57,0,0,0,0,6,0,6886,1,1,1.0,1,-523,209,732,45,True,0,ANTRNKSFRNKSMP,3.0,44.0,54.0,2
43,66842.0,AndrÃÂ©_SchÃÂ¼rrle_478,0,0,14,0,35.9,478,56,1,0,6.6,12.0,2018-09-22T11:30:00Z,90,57,0,0,0,0,6,0,294773,1,1,18.0,2,8521,35972,27451,59,True,0,ANTRXRL,3.0,55.0,54.0,2
44,40142.0,Andy_Carroll_418,0,0,0,0,0.0,418,60,0,0,0.0,0.0,2018-09-23T12:30:00Z,0,8,0,0,0,0,6,0,2128,0,0,0.0,0,-50,106,156,54,True,0,ANTKRL,4.0,54.0,21.0,0
45,40669.0,Angelo_Ogbonna_403,0,0,0,0,0.0,403,60,0,0,0.0,0.0,2018-09-23T12:30:00Z,0,8,0,0,0,0,6,0,32088,0,0,0.0,0,-2591,130,2721,43,True,0,ANJLKPN,2.0,42.0,21.0,0
