,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
0,461450,Max Thompson,0,0,0,0,0.0,591,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,3,0,0,0,0,27,0,10107,1,1,0.0,0,-28,533,561,45,True,0,MKSTMPSN,4,45,90,0
1,90585,Willy Boly,0,0,0,0,0.0,458,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,7,0,0,0,0,27,0,94710,0,0,0.0,0,-748,511,1259,54,False,0,PLL,2,54,39,2
2,58845,Ciaran Clark,0,2,33,1,0.0,324,267,0,0,3.8,34.0,2021-03-07T12:00:00Z,90,35,0,0,0,0,27,0,12058,0,0,4.0,8,-185,628,813,45,False,0,SRNKLRK,2,45,4,0
3,245923,Luke Cundle,0,0,0,0,0.0,614,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,7,0,0,0,0,27,0,1030,0,0,0.0,0,27,98,71,45,False,0,KNTLLK,3,45,39,0
4,56983,Matt Ritchie,0,0,0,0,0.0,322,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,35,0,0,0,0,27,0,3297,0,0,0.0,0,-8,46,54,49,False,0,MTRX,3,49,4,0
5,60706,AdriÃÂ¡n San Miguel del Castillo,0,0,0,0,0.0,245,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,54,0,0,0,0,27,0,29078,1,0,0.0,0,1471,2180,709,42,True,0,ATRNKSTLTLMKLSN,1,42,14,0
6,219937,Rhys Williams,0,0,14,0,1.9,594,263,1,0,2.1,18.8,2021-03-07T14:00:00Z,90,54,0,0,0,0,27,0,14450,1,0,0.0,2,-307,309,616,40,True,0,RSLMS,2,40,14,0
7,203325,AndrÃÂ©-Frank Zambo Anguissa,0,0,0,0,0.0,191,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,14,0,0,0,0,27,0,119974,1,0,0.0,0,198,5004,4806,45,False,0,ANTRNKSFRNKSMP,3,44,54,2
8,170271,Jean MichaÃÂ«l Seri,0,0,0,0,0.0,189,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,14,0,0,0,0,27,0,2211,1,0,0.0,0,-4,0,4,46,False,0,JNMXLSR,3,46,54,0
9,216616,Dara O'Shea,0,0,21,1,0.7,425,267,0,0,1.0,9.4,2021-03-07T12:00:00Z,90,4,0,0,0,0,27,0,12962,0,0,0.0,6,517,791,274,42,True,0,TRX,2,42,35,2
10,220688,Mason Greenwood,0,0,5,0,0.0,315,264,0,0,0.4,2.2,2021-03-07T16:30:00Z,17,43,0,0,0,0,27,0,151682,2,0,2.0,1,639,3258,2619,70,False,0,KRNTMSN,3,73,1,3
11,216051,JosÃÂ© Diogo Dalot Teixeira,0,0,0,0,0.0,314,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,43,0,0,0,0,27,0,2158,2,0,0.0,0,-10,0,10,48,False,0,TLTTKJSTKSR,2,48,1,0
12,171317,RÃÂºben Diogo da Silva Neves,0,0,9,1,3.0,466,259,0,0,2.3,9.6,2021-03-06T17:30:00Z,90,7,0,0,0,0,27,0,147665,0,0,10.0,3,24848,30744,5896,51,False,0,TTKNFSRPNSLF,3,51,39,1
13,101668,Jamie Vardy,0,0,7,0,15.1,224,260,1,0,2.7,5.0,2021-03-06T20:00:00Z,90,36,0,0,0,0,27,0,1636044,2,1,7.0,2,-32641,59552,92193,102,False,0,JMFRT,4,102,13,13
14,467114,Oliver Casey,0,0,0,0,0.0,215,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,21,0,0,0,0,27,0,77716,0,2,0.0,0,-785,446,1231,39,False,0,KSLFR,2,38,2,0
15,225796,Reece James,0,2,29,1,15.6,123,262,0,0,5.0,15.2,2021-03-08T18:00:00Z,90,11,0,0,0,0,27,0,500383,0,2,19.0,8,-2100,10048,12148,50,True,0,JMSRS,2,51,8,1
16,173818,Nathan Broadhead,0,0,0,0,0.0,680,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,8,0,0,0,0,27,0,24,0,2,0.0,0,9,12,3,45,False,0,PRTTN0N,3,45,11,0
17,55909,Chris Smalling,0,0,0,0,0.0,292,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,43,0,0,0,0,27,0,6487,2,0,0.0,0,-16,0,16,49,False,0,KRSSMLNK,2,49,1,0
18,220037,Bailey Peacock-Farrell,0,0,0,0,0.0,99,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,3,0,0,0,0,27,0,95302,1,1,0.0,0,-1012,342,1354,40,True,0,PLFRLPKK,1,40,90,0
19,126184,Nathan AkÃÂ©,0,0,0,0,0.0,279,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,1,0,0,0,0,27,0,196606,2,0,0.0,0,-1443,71,1514,54,True,0,AKN0N,2,54,43,0
20,41135,Branislav Ivanovic,0,0,0,0,0.0,530,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,4,0,0,0,0,27,0,7116,0,0,0.0,0,-85,89,174,44,True,0,PRNLFFNFK,2,44,35,0
21,101982,Sam Johnstone,0,1,31,1,0.0,417,267,0,0,3.9,39.4,2021-03-07T12:00:00Z,90,4,0,0,0,0,27,5,203076,0,0,0.0,8,11361,17207,5846,45,True,0,JNSTNSM,1,46,35,3
22,111457,Sead Kolasinac,0,0,0,0,0.0,14,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,90,0,0,0,0,27,0,9026,1,1,0.0,0,-40,0,40,48,False,0,KLSNKST,2,48,3,0
